Age,Income,Gender,Expenses,City,Education,Marital Status,Date
,35900.0,,16600.0,Paris,High School,Married,2023-08-02 12:10:35.103510352
34.0,21600.0,Male,15000.0,Paris,Bachelor,,
47.0,47600.0,Male,33200.0,Paris,High School,Married,2023-08-02 13:55:25.652565256
56.0,54900.0,Male,40500.0,Paris,High School,Single,2023-08-02 14:47:50.927092708
30.0,66500.0,Male,36600.0,Paris,Master,Married,2023-08-02 15:40:16.201620160
49.0,16300.0,Male,6600.0,London,Bachelor,Married,2023-08-02 16:32:41.476147612
67.0,33100.0,Male,16700.0,Madrid,High School,Single,2023-08-02 17:25:06.750675068
46.0,41300.0,Male,24200.0,London,Bachelor,Married,2023-08-02 18:17:32.025202520
63.0,49900.0,Female,33800.0,London,High School,Single,2023-08-02 19:09:57.299729972
47.0,47800.0,Male,26400.0,Berlin,PhD,Married,2023-08-02 20:02:22.574257424
35.0,48200.0,Male,29600.0,Paris,Bachelor,Single,2023-08-02 20:54:47.848784876
30.0,56100.0,Male,34200.0,London,High School,,
60.0,36500.0,Male,17000.0,Paris,High School,Single,2023-08-02 22:39:38.397839784
,64000.0,,41600.0,London,High School,Divorced,2023-08-02 23:32:03.672367236
47.0,56500.0,Male,32500.0,Paris,Bachelor,Single,2023-08-03 00:24:28.946894688
38.0,45200.0,Female,32700.0,Rome,High School,Single,2023-08-03 01:16:54.221422140
65.0,74000.0,Male,50000.0,Paris,High School,Single,2023-08-03 02:09:19.495949596
,73300.0,,32600.0,London,Master,Single,2023-08-03 03:01:44.770477048
57.0,64000.0,Female,38100.0,Paris,High School,,2023-08-03 03:54:10.045004500
36.0,4700.0,Female,3200.0,London,High School,Single,2023-08-03 04:46:35.319531952
69.0,73700.0,Male,32000.0,London,High School,Single,2023-08-03 05:39:00.594059404
32.0,61900.0,Male,44400.0,Paris,High School,Single,2023-08-03 06:31:25.868586856
26.0,80100.0,Male,,Paris,Bachelor,Single,2023-08-03 07:23:51.143114312
69.0,68600.0,Male,41200.0,Paris,Bachelor,Single,2023-08-03 08:16:16.417641764
27.0,73700.0,Male,57200.0,Berlin,High School,Married,2023-08-03 09:08:41.692169216
61.0,63200.0,Female,39700.0,Paris,High School,Married,2023-08-03 10:01:06.966696668
48.0,70200.0,Male,40000.0,Berlin,High School,Married,2023-08-03 10:53:32.241224120
40.0,79900.0,Male,32200.0,London,High School,Married,2023-08-03 11:45:57.515751576
69.0,53200.0,Male,24100.0,Paris,High School,Single,2023-08-03 12:38:22.790279028
47.0,,Female,16700.0,Paris,High School,Married,2023-08-03 13:30:48.064806480
50.0,45400.0,Male,27100.0,Madrid,High School,Divorced,2023-08-03 14:23:13.339333932
69.0,55800.0,Male,30400.0,London,Bachelor,Married,2023-08-03 15:15:38.613861384
26.0,51100.0,Male,39300.0,Paris,High School,Single,
64.0,31300.0,Male,16700.0,Berlin,Bachelor,Married,2023-08-03 17:00:29.162916292
18.0,25500.0,Female,15700.0,Berlin,High School,Married,2023-08-03 17:52:54.437443744
61.0,38900.0,Male,24400.0,Paris,Bachelor,Single,2023-08-03 18:45:19.711971196
52.0,62100.0,Male,37900.0,London,Bachelor,Married,2023-08-03 19:37:44.986498648
28.0,73700.0,Male,43600.0,Paris,Bachelor,Married,2023-08-03 20:30:10.261026100
51.0,63700.0,Female,34100.0,Paris,High School,Single,2023-08-03 21:22:35.535553556
33.0,65900.0,Male,50300.0,Paris,High School,Single,2023-08-03 22:15:00.810081008
,48800.0,,28300.0,Berlin,Master,Married,
49.0,23900.0,Male,14600.0,London,High School,Married,2023-08-03 23:59:51.359135912
32.0,43200.0,Male,28600.0,London,High School,Single,2023-08-04 00:52:16.633663364
29.0,46100.0,Male,19700.0,Paris,Master,Married,2023-08-04 01:44:41.908190820
50.0,42500.0,Male,30300.0,London,Bachelor,Divorced,2023-08-04 02:37:07.182718272
62.0,50800.0,Female,30700.0,Paris,Master,Divorced,
,56600.0,,37500.0,London,High School,Single,2023-08-04 04:21:57.731773176
25.0,62800.0,Male,44500.0,Paris,High School,Married,2023-08-04 05:14:23.006300628
25.0,45800.0,Male,34300.0,Berlin,High School,Married,2023-08-04 06:06:48.280828080
44.0,21400.0,Male,11900.0,Paris,Bachelor,Married,2023-08-04 06:59:13.555355536
29.0,42800.0,Female,31000.0,London,High School,Married,2023-08-04 07:51:38.829882988
18.0,50700.0,Male,25500.0,London,High School,Single,2023-08-04 08:44:04.104410440
60.0,68300.0,Male,45400.0,Berlin,Bachelor,Married,2023-08-04 09:36:29.378937892
57.0,41500.0,Male,18300.0,Berlin,High School,Married,2023-08-04 10:28:54.653465344
59.0,57700.0,Male,23500.0,Paris,Bachelor,Single,2023-08-04 11:21:19.927992800
68.0,54400.0,Female,23800.0,London,High School,Single,2023-08-04 12:13:45.202520252
28.0,50700.0,Female,26800.0,Paris,High School,Married,2023-08-04 13:06:10.477047704
56.0,64000.0,Male,26400.0,Paris,High School,Single,2023-08-04 13:58:35.751575156
60.0,40100.0,Male,26200.0,Madrid,Bachelor,Married,2023-08-04 14:51:01.026102608
48.0,41400.0,Male,21800.0,Paris,High School,Single,2023-08-04 15:43:26.300630064
34.0,49800.0,Female,34600.0,Paris,Master,Single,2023-08-04 16:35:51.575157516
50.0,40400.0,Male,16900.0,Paris,Bachelor,Divorced,2023-08-04 17:28:16.849684968
49.0,57600.0,Male,28000.0,London,Bachelor,Married,2023-08-04 18:20:42.124212420
46.0,39300.0,Male,22100.0,Madrid,Master,Single,2023-08-04 19:13:07.398739872
38.0,53400.0,Male,29500.0,Paris,High School,Married,2023-08-04 20:05:32.673267324
38.0,48500.0,Male,21900.0,London,Bachelor,Married,2023-08-04 20:57:57.947794780
57.0,53200.0,Male,42400.0,London,High School,Single,2023-08-04 21:50:23.222322232
40.0,43100.0,Female,22100.0,Paris,PhD,Widowed,2023-08-04 22:42:48.496849684
23.0,44900.0,Male,30900.0,London,Bachelor,Single,2023-08-04 23:35:13.771377136
39.0,51400.0,Male,25100.0,London,Bachelor,Divorced,2023-08-05 00:27:39.045904588
67.0,53000.0,Male,39800.0,Paris,High School,Single,2023-08-05 01:20:04.320432044
55.0,49900.0,Male,27700.0,Madrid,High School,Married,2023-08-05 02:12:29.594959496
54.0,75600.0,Male,,Paris,High School,Married,2023-08-05 03:04:54.869486948
62.0,35100.0,Male,18800.0,Paris,Bachelor,Widowed,2023-08-05 03:57:20.144014400
68.0,49000.0,Male,19800.0,Rome,High School,Single,2023-08-05 04:49:45.418541852
25.0,26400.0,Male,16000.0,Berlin,High School,Single,2023-08-05 05:42:10.693069304
58.0,55600.0,Male,33900.0,Berlin,Bachelor,Married,2023-08-05 06:34:35.967596760
66.0,33300.0,Male,14900.0,London,Master,Single,2023-08-05 07:27:01.242124212
52.0,45800.0,Female,22600.0,London,High School,Divorced,2023-08-05 08:19:26.516651664
,44400.0,,31700.0,London,Master,Single,2023-08-05 09:11:51.791179116
28.0,54200.0,Male,22500.0,Paris,High School,Married,2023-08-05 10:04:17.065706568
41.0,41700.0,Male,24800.0,Berlin,High School,Married,2023-08-05 10:56:42.340234024
66.0,41100.0,Male,25200.0,London,Master,Single,2023-08-05 11:49:07.614761476
38.0,,Female,48300.0,Rome,High School,Married,2023-08-05 12:41:32.889288928
,54300.0,,22500.0,London,Master,Married,2023-08-05 13:33:58.163816380
19.0,41600.0,Female,26400.0,Paris,High School,Single,2023-08-05 14:26:23.438343832
57.0,46200.0,Male,18500.0,London,Master,Single,2023-08-05 15:18:48.712871288
36.0,74700.0,Female,37800.0,Paris,High School,Single,2023-08-05 16:11:13.987398740
56.0,46500.0,Female,27900.0,Berlin,Bachelor,Married,2023-08-05 17:03:39.261926192
45.0,39700.0,Male,30400.0,London,PhD,Single,2023-08-05 17:56:04.536453644
34.0,39700.0,Female,17900.0,Paris,High School,Single,2023-08-05 18:48:29.810981096
23.0,41800.0,Male,19600.0,Rome,High School,Divorced,2023-08-05 19:40:55.085508548
36.0,41100.0,Female,27400.0,Madrid,High School,Single,
55.0,30800.0,Female,16900.0,Rome,Master,Divorced,2023-08-05 21:25:45.634563456
45.0,33100.0,Female,21500.0,Paris,High School,Widowed,2023-08-05 22:18:10.909090908
19.0,37600.0,Male,30000.0,Berlin,Bachelor,Married,2023-08-05 23:10:36.183618360
,58900.0,,46800.0,Madrid,Bachelor,Single,2023-08-06 00:03:01.458145812
54.0,44300.0,Male,24000.0,London,Master,Divorced,2023-08-06 00:55:26.732673268
68.0,46900.0,Male,28200.0,Paris,High School,Single,2023-08-06 01:47:52.007200720
69.0,69100.0,Male,52600.0,Berlin,Master,Single,2023-08-06 02:40:17.281728172
21.0,69400.0,Female,30300.0,Madrid,High School,Widowed,2023-08-06 03:32:42.556255624
39.0,45800.0,Male,26600.0,Berlin,Bachelor,Single,2023-08-06 04:25:07.830783076
43.0,40500.0,Male,22300.0,Paris,High School,,2023-08-06 05:17:33.105310532
66.0,37000.0,Male,19200.0,Paris,High School,Single,2023-08-06 06:09:58.379837984
60.0,60400.0,Male,48200.0,London,Master,Single,2023-08-06 07:02:23.654365436
53.0,46900.0,Female,32500.0,London,High School,Married,2023-08-06 07:54:48.928892888
30.0,44200.0,Female,24600.0,London,High School,Divorced,2023-08-06 08:47:14.203420340
69.0,37800.0,Male,27700.0,Paris,Bachelor,Single,2023-08-06 09:39:39.477947792
49.0,38500.0,Male,22900.0,Paris,Bachelor,Single,2023-08-06 10:32:04.752475248
34.0,54800.0,Male,41100.0,Paris,High School,Single,2023-08-06 11:24:30.027002700
58.0,30300.0,Male,15300.0,Paris,Bachelor,Single,2023-08-06 12:16:55.301530152
53.0,64900.0,Male,31800.0,London,Bachelor,Single,2023-08-06 13:09:20.576057604
63.0,42000.0,Male,21000.0,Paris,Master,Single,2023-08-06 14:01:45.850585056
36.0,47800.0,Male,29400.0,London,Bachelor,Married,2023-08-06 14:54:11.125112512
52.0,29900.0,Male,15400.0,Berlin,High School,Single,2023-08-06 15:46:36.399639964
63.0,49800.0,Male,22900.0,Paris,High School,Married,2023-08-06 16:39:01.674167416
,45100.0,,36000.0,Madrid,High School,Single,2023-08-06 17:31:26.948694868
45.0,49200.0,Male,37400.0,Berlin,High School,Divorced,2023-08-06 18:23:52.223222320
18.0,72100.0,Male,47200.0,London,High School,Single,2023-08-06 19:16:17.497749776
59.0,52700.0,Female,39900.0,Madrid,Master,Single,
35.0,38100.0,Male,29500.0,Paris,Master,Married,2023-08-06 21:01:08.046804680
65.0,39300.0,Male,26300.0,London,High School,Single,2023-08-06 21:53:33.321332132
57.0,58900.0,Male,35800.0,Paris,High School,,2023-08-06 22:45:58.595859584
50.0,69500.0,Female,52300.0,London,High School,Single,2023-08-06 23:38:23.870387036
29.0,54200.0,Female,34000.0,London,High School,Married,2023-08-07 00:30:49.144914492
25.0,,Female,27200.0,London,Master,Single,2023-08-07 01:23:14.419441944
41.0,59100.0,Male,32300.0,Paris,Bachelor,Married,2023-08-07 02:15:39.693969396
33.0,71300.0,Male,41200.0,Paris,Master,Single,2023-08-07 03:08:04.968496848
,20800.0,,16100.0,London,Bachelor,Single,2023-08-07 04:00:30.243024300
21.0,60000.0,Male,39800.0,Paris,Bachelor,Married,2023-08-07 04:52:55.517551756
55.0,64800.0,Female,48600.0,Berlin,Bachelor,Single,2023-08-07 05:45:20.792079208
61.0,29900.0,Male,21000.0,London,High School,Married,2023-08-07 06:37:46.066606660
44.0,36700.0,Male,19200.0,Paris,High School,Married,2023-08-07 07:30:11.341134112
26.0,37200.0,Female,25600.0,Paris,Master,Married,2023-08-07 08:22:36.615661564
64.0,39100.0,Male,18700.0,Paris,High School,Single,2023-08-07 09:15:01.890189016
33.0,42800.0,Male,24100.0,London,High School,,2023-08-07 10:07:27.164716472
29.0,53600.0,Male,38700.0,Rome,Bachelor,Married,2023-08-07 10:59:52.439243924
48.0,,Female,40600.0,Paris,High School,Divorced,2023-08-07 11:52:17.713771376
41.0,66200.0,Male,48300.0,Berlin,Bachelor,Married,2023-08-07 12:44:42.988298828
31.0,37400.0,Male,18800.0,Madrid,High School,,2023-08-07 13:37:08.262826280
62.0,37300.0,Male,26100.0,Paris,PhD,Married,2023-08-07 14:29:33.537353736
42.0,69700.0,Female,33500.0,Madrid,High School,Married,2023-08-07 15:21:58.811881188
51.0,59700.0,Female,36900.0,London,High School,Widowed,2023-08-07 16:14:24.086408640
20.0,51200.0,Male,29400.0,Rome,High School,Single,2023-08-07 17:06:49.360936092
41.0,57100.0,Male,35500.0,London,High School,Single,2023-08-07 17:59:14.635463544
59.0,49600.0,Male,22500.0,Paris,Bachelor,Widowed,2023-08-07 18:51:39.909991000
26.0,57900.0,Male,31500.0,Rome,PhD,Single,2023-08-07 19:44:05.184518452
43.0,45000.0,Female,30000.0,Paris,Bachelor,Married,2023-08-07 20:36:30.459045904
37.0,54000.0,Male,33700.0,Madrid,High School,Married,2023-08-07 21:28:55.733573356
57.0,27300.0,Male,16900.0,Paris,High School,Married,2023-08-07 22:21:21.008100808
27.0,39700.0,Male,24000.0,London,High School,Married,2023-08-07 23:13:46.282628260
36.0,39800.0,Male,30900.0,London,Bachelor,Single,2023-08-08 00:06:11.557155716
20.0,44400.0,Male,34400.0,Rome,High School,,2023-08-08 00:58:36.831683168
41.0,36100.0,Male,19600.0,Paris,Bachelor,Married,2023-08-08 01:51:02.106210620
22.0,,Female,22700.0,London,High School,Divorced,2023-08-08 02:43:27.380738072
20.0,27300.0,Male,17000.0,London,High School,Single,2023-08-08 03:35:52.655265524
44.0,58200.0,Male,25500.0,Rome,Master,Single,2023-08-08 04:28:17.929792980
33.0,48800.0,Male,25400.0,Paris,Master,Single,2023-08-08 05:20:43.204320432
66.0,24400.0,Female,12000.0,Paris,High School,Married,2023-08-08 06:13:08.478847884
32.0,37500.0,Male,18400.0,London,High School,Single,2023-08-08 07:05:33.753375336
52.0,,Female,36000.0,Paris,Bachelor,Single,2023-08-08 07:57:59.027902788
29.0,,Female,23200.0,Berlin,Bachelor,Single,2023-08-08 08:50:24.302430244
58.0,39500.0,Female,18500.0,Paris,Master,Married,2023-08-08 09:42:49.576957696
61.0,48900.0,Male,36900.0,Berlin,High School,Single,2023-08-08 10:35:14.851485148
43.0,55200.0,Male,41400.0,London,High School,Single,2023-08-08 11:27:40.126012600
64.0,28500.0,Male,21200.0,Paris,High School,Married,
51.0,58300.0,Male,32400.0,London,Bachelor,Single,2023-08-08 13:12:30.675067504
40.0,38000.0,Female,16100.0,Berlin,Bachelor,Single,2023-08-08 14:04:55.949594960
48.0,49700.0,Male,22000.0,London,Bachelor,Married,2023-08-08 14:57:21.224122412
67.0,49500.0,Male,25300.0,Paris,Master,Married,2023-08-08 15:49:46.498649864
37.0,42100.0,Male,20500.0,Paris,High School,Married,2023-08-08 16:42:11.773177316
29.0,34600.0,Female,25900.0,Berlin,Bachelor,Single,2023-08-08 17:34:37.047704768
40.0,45700.0,Male,36300.0,Paris,Master,Single,2023-08-08 18:27:02.322232224
21.0,74400.0,Male,54100.0,Madrid,Master,Married,2023-08-08 19:19:27.596759676
40.0,29600.0,Male,20500.0,London,High School,Single,2023-08-08 20:11:52.871287128
65.0,75400.0,Female,47900.0,London,Bachelor,Married,2023-08-08 21:04:18.145814580
65.0,46100.0,Male,32600.0,London,Bachelor,Divorced,2023-08-08 21:56:43.420342032
18.0,50500.0,Male,39300.0,London,Bachelor,Single,2023-08-08 22:49:08.694869484
42.0,33700.0,Male,21600.0,Madrid,High School,,2023-08-08 23:41:33.969396940
19.0,38400.0,Female,17700.0,London,Bachelor,Married,2023-08-09 00:33:59.243924392
,42500.0,,19800.0,Paris,Bachelor,Single,2023-08-09 01:26:24.518451844
20.0,34300.0,Female,21700.0,London,High School,Divorced,2023-08-09 02:18:49.792979296
38.0,46900.0,Male,25000.0,London,High School,Single,2023-08-09 03:11:15.067506748
42.0,43900.0,Male,33500.0,Berlin,High School,Single,2023-08-09 04:03:40.342034204
37.0,77800.0,Male,50200.0,Madrid,Bachelor,Divorced,2023-08-09 04:56:05.616561656
66.0,32500.0,Male,21800.0,London,Bachelor,Single,2023-08-09 05:48:30.891089108
69.0,51500.0,Male,20700.0,Paris,High School,Divorced,2023-08-09 06:40:56.165616560
39.0,53700.0,Male,32200.0,London,Bachelor,Single,2023-08-09 07:33:21.440144012
38.0,33900.0,Male,19400.0,Madrid,High School,Divorced,2023-08-09 08:25:46.714671468
50.0,60300.0,Male,41100.0,Rome,High School,Single,2023-08-09 09:18:11.989198920
69.0,44000.0,Male,24300.0,Rome,High School,Single,2023-08-09 10:10:37.263726372
55.0,12600.0,Female,10000.0,Paris,High School,Single,2023-08-09 11:03:02.538253824
32.0,,Female,40000.0,London,Bachelor,,2023-08-09 11:55:27.812781276
63.0,33200.0,Male,22000.0,Paris,PhD,Single,2023-08-09 12:47:53.087308728
69.0,34300.0,Male,26300.0,Paris,High School,Single,2023-08-09 13:40:18.361836184
32.0,60300.0,Female,48100.0,Paris,Master,Married,2023-08-09 14:32:43.636363636
63.0,44800.0,Female,21500.0,Paris,Bachelor,Married,2023-08-09 15:25:08.910891088
42.0,63800.0,Female,46200.0,Paris,High School,Married,2023-08-09 16:17:34.185418540
38.0,68200.0,Male,31700.0,Paris,High School,Married,2023-08-09 17:09:59.459945992
41.0,40300.0,Male,23500.0,Paris,Bachelor,Single,2023-08-09 18:02:24.734473448
22.0,61900.0,Male,27200.0,Paris,Bachelor,Single,2023-08-09 18:54:50.009000900
23.0,38700.0,Male,25100.0,Berlin,High School,Single,2023-08-09 19:47:15.283528352
66.0,83500.0,Male,49000.0,Paris,High School,Single,2023-08-09 20:39:40.558055804
60.0,39600.0,Male,25800.0,Berlin,Master,Married,2023-08-09 21:32:05.832583256
65.0,65400.0,Male,43900.0,Paris,High School,Married,2023-08-09 22:24:31.107110712
61.0,62700.0,Male,40600.0,Berlin,Master,Married,2023-08-09 23:16:56.381638164
,54700.0,,28300.0,Paris,High School,Divorced,2023-08-10 00:09:21.656165616
40.0,39900.0,Male,29300.0,Paris,High School,Married,2023-08-10 01:01:46.930693068
21.0,47700.0,Female,29600.0,London,High School,Widowed,2023-08-10 01:54:12.205220520
44.0,17700.0,Female,10500.0,Madrid,High School,Single,2023-08-10 02:46:37.479747972
35.0,53400.0,Male,42400.0,Paris,High School,Divorced,2023-08-10 03:39:02.754275428
38.0,55200.0,Female,28300.0,Paris,High School,Single,2023-08-10 04:31:28.028802880
45.0,52000.0,Male,31800.0,Madrid,Bachelor,Single,2023-08-10 05:23:53.303330332
,5400.0,,3600.0,Paris,High School,Married,2023-08-10 06:16:18.577857784
39.0,31000.0,Female,14000.0,Paris,Bachelor,Single,2023-08-10 07:08:43.852385236
57.0,38800.0,Male,21000.0,Madrid,Master,Single,2023-08-10 08:01:09.126912692
40.0,54400.0,Male,39200.0,Berlin,Master,Single,2023-08-10 08:53:34.401440144
20.0,54300.0,Male,26900.0,Paris,High School,Married,2023-08-10 09:45:59.675967596
57.0,47400.0,Male,28300.0,Rome,Bachelor,Divorced,2023-08-10 10:38:24.950495048
67.0,59500.0,Male,38800.0,London,Bachelor,Single,2023-08-10 11:30:50.225022500
27.0,34600.0,Male,23100.0,Paris,High School,Widowed,2023-08-10 12:23:15.499549956
42.0,59200.0,Male,40900.0,Berlin,High School,Married,2023-08-10 13:15:40.774077408
69.0,57100.0,Female,42600.0,London,High School,Single,2023-08-10 14:08:06.048604860
66.0,55700.0,Male,31000.0,London,Bachelor,Married,2023-08-10 15:00:31.323132312
25.0,47300.0,Male,32300.0,Rome,Master,Widowed,2023-08-10 15:52:56.597659764
28.0,77500.0,Male,53700.0,Paris,Master,Married,2023-08-10 16:45:21.872187216
22.0,57400.0,Female,29900.0,London,Bachelor,Single,2023-08-10 17:37:47.146714672
62.0,35500.0,Female,27900.0,London,High School,Single,2023-08-10 18:30:12.421242124
54.0,,Female,40100.0,Paris,PhD,Married,2023-08-10 19:22:37.695769576
62.0,61300.0,Male,31600.0,London,Bachelor,Married,2023-08-10 20:15:02.970297028
55.0,41200.0,Male,27600.0,London,High School,Single,2023-08-10 21:07:28.244824480
46.0,66300.0,Male,45600.0,Madrid,Master,Single,2023-08-10 21:59:53.519351936
,55700.0,,31900.0,Madrid,High School,Married,2023-08-10 22:52:18.793879388
26.0,14900.0,Male,11100.0,London,High School,Single,2023-08-10 23:44:44.068406840
65.0,54500.0,Female,36800.0,Paris,Bachelor,Married,2023-08-11 00:37:09.342934292
19.0,43900.0,Male,29100.0,London,Master,Married,2023-08-11 01:29:34.617461744
18.0,,Female,28400.0,Paris,High School,Single,2023-08-11 02:21:59.891989196
57.0,64200.0,Male,36200.0,Paris,Bachelor,Single,2023-08-11 03:14:25.166516652
68.0,,Female,30300.0,London,High School,Divorced,2023-08-11 04:06:50.441044104
47.0,75000.0,Male,52000.0,London,Bachelor,,2023-08-11 04:59:15.715571556
,47300.0,,30600.0,London,High School,Married,2023-08-11 05:51:40.990099008
45.0,59400.0,Male,25800.0,Rome,PhD,Married,2023-08-11 06:44:06.264626460
61.0,,Female,32500.0,Paris,Master,Single,2023-08-11 07:36:31.539153916
29.0,48500.0,Male,28600.0,Paris,High School,Married,2023-08-11 08:28:56.813681368
56.0,61700.0,Male,42900.0,London,Master,Married,2023-08-11 09:21:22.088208820
43.0,41100.0,Male,28700.0,London,Master,Single,2023-08-11 10:13:47.362736272
30.0,43700.0,Male,26100.0,Paris,High School,Single,2023-08-11 11:06:12.637263724
25.0,30300.0,Male,13500.0,Paris,Master,Single,2023-08-11 11:58:37.911791180
45.0,53600.0,Female,27700.0,Paris,PhD,Single,2023-08-11 12:51:03.186318632
47.0,54900.0,Male,27600.0,Berlin,High School,Widowed,2023-08-11 13:43:28.460846084
,67700.0,,48200.0,Madrid,High School,Single,2023-08-11 14:35:53.735373536
,61900.0,,29200.0,Paris,High School,Single,2023-08-11 15:28:19.009900988
48.0,45700.0,Male,26800.0,Paris,High School,,2023-08-11 16:20:44.284428440
38.0,32300.0,Male,21600.0,Paris,High School,Married,2023-08-11 17:13:09.558955896
